userId,Reputation,Views,UpVotes,DownVotes,postId,Score,usereId,ViewCount,CommentCount
43866,1,0,0,0,43866,3,8141,0,0
43867,1,0,0,0,43867,20,16949,705,2
43869,1,1,0,0,43869,3,8507,0,1
43870,101,1,1,0,43870,2,16959,473,1
43871,1,0,0,0,43871,5,10100,245,4
43873,1,0,0,0,43873,1,16960,109,6
43874,1,0,0,0,43874,0,16962,79,3
43876,1,0,0,0,43876,4,4344,966,0
43877,6,1,0,0,43877,3,16955,1547,5
43879,11,1,0,0,43879,9,4337,0,5
43880,8,4,0,0,43880,2,26105,71,0
43881,1,0,0,0,43881,6,16967,370,4
43882,1,0,0,0,43882,0,16955,1525,0
43883,1,0,0,0,43883,1,2192,77,2
43884,210,4,3,0,43884,1,3748,0,2
43886,1,0,0,0,43886,2,2817,0,0
43887,1,3,0,0,43887,2,601,0,1
43888,101,0,0,0,43888,1,3277,0,4
43890,103,0,8,0,43890,2,16972,165,2
43891,101,0,2,0,43891,1,13770,527,6
43893,101,0,1,0,43893,11,16973,395,1
43894,1,0,0,0,43894,3,16974,0,0
43895,1,0,0,0,43895,3,16974,0,1
43896,11,1,0,0,43896,3,3651,0,0
43897,30,5,1,0,43897,3,4253,0,6
43898,1,0,0,0,43898,2,10106,807,5
43900,1,0,0,0,43900,10,16319,466,3
43901,1,0,0,0,43901,0,14289,233,1
43902,31,12,0,0,43902,1,6072,55,2
43903,1,0,0,0,43903,2,9171,346,0
43905,1,2,0,0,43905,-1,14289,84,0
43906,101,0,0,0,43906,3,10688,182,0
43907,1,0,0,0,43907,3,805,0,0
43908,384,77,18,0,43908,1,7644,0,0
43909,1,0,0,0,43909,0,7972,0,0
43911,1,0,0,0,43911,1,16978,0,0
43912,101,0,1,0,43912,0,10100,0,0
43913,1,0,0,0,43913,0,16979,59,4
43914,8,1,0,0,43914,3,12575,275,2
43915,1,0,0,0,43915,6,8141,0,13
43916,1,0,0,0,43916,20,16640,0,2
43917,1,0,0,0,43917,3,8252,0,1
43918,1,0,0,0,43918,2,16980,0,0
43919,1,0,0,0,43919,1,11052,0,0
43920,1,0,0,0,43920,-1,16981,0,1
43921,1,0,0,0,43921,1,805,0,0
43922,121,10,11,0,43922,2,16982,35,0
43924,1,2,0,0,43924,2,10524,0,1
43926,233,3,2,0,43926,0,10524,0,0
43927,1,0,0,0,43927,0,2706,0,0
43928,1,0,0,0,43928,2,14836,96,7
43929,23,13,2,0,43929,4,16955,558,0
43930,1,0,0,0,43930,18,10675,4109,0
43931,1,0,0,0,43931,4,3277,0,1
43932,108,3,1,0,43932,1,16914,166,4
43934,26,0,0,0,43934,1,1270,180,0
43936,101,1,2,0,43936,4,16987,0,0
43937,11,0,0,0,43937,1,11091,0,0
43938,1,0,0,0,43938,1,14150,61,1
43939,101,0,1,0,43939,7,8141,0,3
43940,3,1,0,0,43940,2,12603,226,5
43942,1,1,0,0,43942,3,16990,157,1
43943,1,2,0,0,43943,9,16991,631,0
43944,36,3,0,0,43944,1,16994,129,1
43945,1,0,0,0,43945,8,8141,0,0
43947,20,4,1,0,43947,0,16989,0,1
43949,1,3,0,0,43949,2,10829,404,4
43950,1,0,0,0,43950,0,16996,326,2
43952,1,0,0,0,43952,2,16989,0,1
43953,1,0,0,0,43953,0,14857,0,0
43954,153,2,4,0,43954,1,16715,68,4
43955,1,0,0,0,43955,1,13624,39,2
43957,1,0,0,0,43957,1,16998,216,3
43958,1,0,0,0,43958,7,17000,1301,0
43959,181,3,11,0,43959,2,8013,0,2
43962,1,0,0,0,43962,1,12719,0,1
43963,101,3,0,0,43963,3,16111,351,2
43966,1,0,0,0,43966,1,7290,0,0
43967,6,0,0,0,43967,13,919,0,7
43968,1,0,0,0,43968,1,13432,217,0
43969,1,0,0,0,43969,4,17002,2440,2
43970,86,6,2,0,43970,1,7224,0,2
43971,1,0,0,0,43971,1,1739,0,0
43972,21,6,0,0,43972,0,17003,80,0
43973,1,0,0,0,43973,2,4505,0,1
43975,16,1,0,0,43975,1,892,0,1
43976,101,0,3,0,43976,2,858,0,2
43977,1,1,0,0,43977,1,11930,0,0
43979,9,0,0,0,43979,1,16974,0,0
43980,101,0,1,0,43980,1,8402,0,0
43981,21,1,2,0,43981,1,2860,0,1
43982,1,0,0,0,43982,0,9137,191,7
43983,1,0,0,0,43983,2,6768,0,1
43984,1,0,0,0,43984,1,17009,0,0
43987,1,0,0,0,43987,1,17012,411,1
43988,26,2,2,0,43988,1,13138,203,0
43990,1,0,0,0,43990,1,16989,0,2
43991,1,0,0,0,43991,0,2040,95,0
43993,1,0,0,0,43993,0,183,0,0
43994,11,5,0,0,43994,0,9162,96,4
43996,101,0,4,0,43996,10,16732,2002,0
43997,1,0,0,0,43997,6,9007,0,0
43998,101,0,0,0,43998,1,6633,0,6
43999,8,1,0,0,43999,0,2040,0,0
44001,102,3,3,0,44001,6,4426,274,1
44002,101,2,6,0,44002,10,13669,0,2
44003,101,0,0,0,44003,0,17016,89,1
44005,116,0,0,0,44005,3,17017,118,0
44006,101,0,0,0,44006,0,16989,0,0
44007,1,0,0,0,44007,2,11981,0,0
44009,116,1,0,0,44009,8,10823,0,10
44010,1,0,0,0,44010,1,17019,28,0
44011,21,0,0,0,44011,1,17018,123,0
44012,1,0,0,0,44012,2,13680,0,1
44013,6,1,0,0,44013,2,16213,335,1
44014,1,3,0,0,44014,4,1352,0,1
44015,1,0,0,0,44015,1,17020,55,0
44016,11,2,0,0,44016,1,14532,1571,0
44017,1,0,0,0,44017,3,17021,404,0
44018,101,0,0,0,44018,2,12505,149,2
44019,101,0,1,0,44019,1,16843,181,1
44021,107,7,11,0,44021,7,17023,174,2
44023,124,39,3,0,44023,3,17025,242,1
44024,6,2,0,0,44024,2,1270,0,0
44025,1,0,0,0,44025,1,6768,0,0
44026,101,0,1,0,44026,2,961,0,0
44027,3,2,0,0,44027,1,9169,274,3
44028,16,0,0,0,44028,1,14649,182,2
44030,6,3,0,0,44030,0,17027,31,2
44031,1,0,0,0,44031,1,5754,77,0
44032,1,0,0,0,44032,1,17028,903,2
44033,1,0,0,0,44033,7,0,828,0
44034,1,0,0,0,44034,1,4337,126,0
44035,1,0,0,0,44035,1,15983,70,0
44036,1,0,0,0,44036,2,8109,541,0
44037,6,1,0,0,44037,1,8580,0,0
44038,1,0,0,0,44038,1,1352,0,9
44039,1,1,0,0,44039,1,17031,74,1
44040,101,0,0,0,44040,4,14857,0,2
44041,1,0,0,0,44041,4,2942,107,0
44042,1,0,0,0,44042,3,16989,0,0
44043,106,1,1,0,44043,8,1909,0,2
44044,1,0,0,0,44044,3,17030,94,2
44045,101,0,2,0,44045,4,7250,0,1
44046,11,2,0,0,44046,5,872,1799,0
44047,101,0,0,0,44047,1,4598,0,0
44048,6,0,0,0,44048,8,3019,0,0
44050,1,0,0,0,44050,3,17034,0,0
44051,11,0,0,0,44051,3,12895,0,0
44052,1,0,0,0,44052,4,17036,110,0
44053,1,0,0,0,44053,2,17038,357,2
44054,101,0,1,0,44054,1,17039,424,1
44056,1,0,0,0,44056,4,17040,101,0
44057,101,0,3,0,44057,1,686,0,1
44058,111,2,0,0,44058,0,14731,76,0
44059,9,1,0,0,44059,6,4505,0,1
44060,1,0,0,0,44060,4,17001,1478,1
44061,8,0,0,0,44061,3,4505,0,1
44062,1,0,0,0,44062,0,17041,156,3
44063,306,9,14,0,44063,13,17042,421,0
44064,101,0,0,0,44064,17,7071,0,1
44066,1,0,0,0,44066,1,15989,171,0
44067,1,0,0,0,44067,2,11867,0,5
44069,1,2,0,0,44069,1,16989,0,2
44070,101,0,0,0,44070,1,17044,452,1
44071,1,0,0,0,44071,1,16989,0,0
44072,4,0,0,0,44072,0,2959,235,1
44073,11,3,0,0,44073,4,16989,0,0
44074,1,0,0,0,44074,4,159,0,0
44075,101,0,0,0,44075,1,686,0,0
44077,6,2,0,0,44077,3,4751,131,0
44078,1,0,0,0,44078,5,17046,935,1
44079,1,1,0,0,44079,1,12833,0,5
44080,11,0,0,0,44080,3,17048,956,1
44082,21,0,1,0,44082,1,11867,0,0
44083,1,0,0,0,44083,2,16989,0,0
44084,1,1,0,0,44084,0,16989,0,0
44085,1,0,0,0,44085,4,11852,0,4
44086,179,8,7,0,44086,7,1118,441,0
44089,1,0,0,0,44089,3,16716,229,0
44090,1,0,0,0,44090,0,17051,122,3
44091,1,0,0,0,44091,1,17052,48,0
44092,8,0,0,0,44092,2,3019,0,0
44093,1,0,0,0,44093,2,13555,0,0
44094,1,0,0,0,44094,2,11805,0,0
44095,1,0,0,0,44095,3,17055,940,6
44097,1,0,0,0,44097,13,2116,0,5
44098,1,0,0,0,44098,3,9343,86,2
44099,1,0,0,0,44099,2,15945,156,4
44100,1,0,0,0,44100,3,17056,167,2
44101,101,0,0,0,44101,3,16545,0,0
44102,1,1,0,0,44102,1,13502,75,2
44103,1,1,0,0,44103,0,14674,2279,0
44104,1,0,0,0,44104,10,7972,0,0
44105,128,7,2,0,44105,1,17054,241,0
44106,1,0,0,0,44106,11,1352,0,2
44107,91,0,2,0,44107,8,16242,0,1
44108,13,2,0,0,44108,1,13020,467,1
44109,101,0,0,0,44109,2,17028,156,4
44110,1,0,0,0,44110,2,887,0,5
44111,1,0,0,0,44111,3,16134,0,0
44112,101,9,0,0,44112,2,847,196,0
44113,6,0,0,0,44113,2,887,0,0
44114,101,0,15,0,44114,1,1352,0,4
44115,26,4,0,0,44115,3,14857,0,0
44117,101,0,0,0,44117,1,17062,1182,0
44118,1,0,0,0,44118,2,17023,0,0
44119,1,0,0,0,44119,0,11804,42,0
44120,6,0,0,0,44120,2,1352,0,0
44121,101,0,0,0,44121,0,7290,0,0
44122,6,3,0,0,44122,0,7290,0,0
44124,101,0,0,0,44124,4,8507,0,0
44125,1,0,0,0,44125,1,12885,446,2
44130,11,1,0,0,44130,1,17053,51,2
44132,1,0,0,0,44132,1,8762,0,1
44133,26,5,0,0,44133,1,9169,82,2
44134,4,0,0,0,44134,5,17062,2250,7
44135,16,4,0,0,44135,6,7224,0,1
44136,101,0,0,0,44136,4,13634,159,6
44137,6,1,0,0,44137,6,3019,0,3
44138,6,0,0,0,44138,0,17062,0,0
44139,1,15,0,0,44139,4,17068,426,6
44140,1,2,0,0,44140,2,14731,506,4
44141,1,0,0,0,44141,0,17033,71,2
44142,266,9,16,0,44142,6,919,0,6
44143,1,0,0,0,44143,0,17069,185,2
44144,25,8,4,0,44144,5,9529,1028,3
44146,8,0,0,0,44146,2,17042,333,2
44147,1,0,0,0,44147,0,17071,88,4
44148,1,0,0,0,44148,2,6633,0,3
44150,1,0,0,0,44150,4,686,0,0
44151,13,3,0,0,44151,2,1352,0,0
44152,101,0,1,0,44152,1,805,0,1
44153,1,0,0,0,44153,0,17073,231,3
44154,16,0,0,0,44154,3,5764,0,11
44155,1,1,0,0,44155,1,12022,66,4
44156,101,0,0,0,44156,4,7071,0,0
44157,101,0,1,0,44157,3,5764,0,0
44158,6,1,0,0,44158,0,12602,559,5
44160,1,1,0,0,44160,2,561,0,0
44162,1,0,0,0,44162,4,12318,0,2
44164,1,0,0,0,44164,4,7290,0,4
44165,1,0,0,0,44165,0,17028,0,0
44166,1,0,0,0,44166,3,17076,597,0
44167,101,0,0,0,44167,1,10119,105,2
44168,1,0,0,0,44168,0,9007,0,0
44169,6,11,0,0,44169,2,795,88,3
44171,31,1,2,0,44171,1,4505,0,1
44172,1,0,0,0,44172,1,7497,0,0
44173,1,0,0,0,44173,7,3671,485,4
44174,1,1,0,0,44174,0,16242,0,0
44175,1,0,0,0,44175,0,17079,496,1
44176,1,0,0,0,44176,2,17080,106,0
44177,101,0,0,0,44177,2,17081,157,1
44178,1,0,0,0,44178,0,14903,0,1
44179,101,0,0,0,44179,4,2116,0,0
44180,1,2,0,0,44180,8,8507,0,0
44181,3,0,0,0,44181,2,17083,134,2
44182,18,3,0,0,44182,2,1352,0,0
44183,6,1,0,0,44183,2,1352,0,4
44184,1,0,0,0,44184,1,14428,0,0
44185,101,1,0,0,44185,0,14500,252,9
44186,1,0,0,0,44186,1,17082,67,0
44187,1,0,0,0,44187,7,10823,0,0
44188,1,0,0,0,44188,3,17085,67,1
44189,1,0,0,0,44189,6,13035,391,2
44191,101,0,0,0,44191,0,16242,0,2
44192,1,0,0,0,44192,1,10017,203,0
44193,18,0,1,0,44193,3,9171,148,6
44194,1,0,0,0,44194,0,14836,194,0
44195,11,1,0,0,44195,5,26105,146,4
44196,31,0,0,0,44196,2,17062,0,2
44197,1,1,0,0,44197,0,17062,0,0
44198,6,1,0,0,44198,0,17089,0,2
44199,1,0,0,0,44199,3,17089,219,6
44200,8,0,0,0,44200,3,17091,117,6
44201,101,0,0,0,44201,7,13525,1298,5
44202,1,0,0,0,44202,1,17093,196,3
44203,8,2,0,0,44203,2,16557,189,1
44204,101,0,1,0,44204,17,315,5956,1
44207,1,0,0,0,44207,0,17091,0,0
44208,31,2,0,0,44208,10,13138,0,0
44211,11,0,0,0,44211,2,17093,408,0
44212,3,0,0,0,44212,10,17100,111,3
44213,18,5,0,0,44213,1,5739,0,0
44214,1,0,0,0,44214,2,11981,0,0
44215,101,1,0,0,44215,11,17096,0,1
44216,1,2,0,0,44216,3,17102,0,0
44217,101,0,0,0,44217,3,805,0,0
44219,26,1,0,0,44219,3,8402,240,4
44220,1,0,0,0,44220,5,17103,788,0
44221,1,0,0,0,44221,1,14857,0,1
44222,1,2,0,0,44222,3,7877,0,1
44223,6,1,0,0,44223,2,17105,1055,2
44225,1,0,0,0,44225,2,17107,0,0
44226,1,2,0,0,44226,2,17052,154,3
44227,20,4,3,0,44227,3,0,586,1
44228,1,0,0,0,44228,1,14247,110,0
44229,1,0,0,0,44229,0,7344,437,2
44230,8,0,0,0,44230,2,16664,60,2
44231,101,0,2,0,44231,3,17108,151,1
44232,1,0,0,0,44232,5,10823,0,0
44233,11,0,0,0,44233,1,8413,0,3
44234,1,0,0,0,44234,0,17107,0,11
44235,1,0,0,0,44235,1,10823,0,4
44236,13,0,0,0,44236,4,4505,0,0
44237,1,0,0,0,44237,1,805,0,1
44238,1,0,0,0,44238,0,8207,0,1
44239,1,0,0,0,44239,2,13138,0,3
44240,1,0,0,0,44240,3,17109,82,0
44241,6,0,0,0,44241,-1,17110,57,3
44242,1,0,0,0,44242,2,17111,67,0
44243,1,1,0,0,44243,1,7644,0,1
44244,1,0,0,0,44244,0,17112,162,3
44245,6,9,0,0,44245,1,8991,0,2
44246,1,2,0,0,44246,2,17113,571,3
44247,101,1,1,0,44247,7,16609,320,2
44248,1,0,0,0,44248,2,1352,0,0
44249,101,0,0,0,44249,0,805,0,5
44250,101,0,0,0,44250,0,13035,48,0
44251,18,10,0,0,44251,7,805,0,3
44252,16,1,0,0,44252,1,13413,67,2
44254,1,0,0,0,44254,0,16596,0,0
44255,1,0,0,0,44255,0,16242,0,0
44256,1,1,0,0,44256,0,12697,96,2
44258,6,0,0,0,44258,2,686,0,0
44259,101,0,0,0,44259,0,892,0,0
44260,101,4,0,0,44260,2,686,0,2
44261,1,0,0,0,44261,10,8694,1186,6
44262,36,1,0,0,44262,3,6000,356,4
44263,1,1,0,0,44263,2,603,0,1
44264,11,1,0,0,44264,2,17118,42,1
44265,1,0,0,0,44265,2,14857,0,0
44266,1,0,0,0,44266,3,16137,0,1
44267,16,0,0,0,44267,1,14556,1326,0
44268,21,0,0,0,44268,3,17119,2685,1
44269,4767,397,363,41,44269,2,9200,0,0
44271,1,0,0,0,44271,0,17116,167,6
44272,1,0,0,0,44272,2,16776,205,2
44273,1,0,0,0,44273,3,17044,287,0
44274,1,0,0,0,44274,1,17122,298,0
44275,1,1,0,0,44275,4,887,0,2
44277,1,1,0,0,44277,0,919,0,0
44278,51,2,0,0,44278,0,919,0,0
44279,1,0,0,0,44279,3,12710,442,1
44280,1,0,0,0,44280,4,6000,0,3
44281,68,5,0,0,44281,2,17124,574,0
44282,1,0,0,0,44282,1,8141,0,0
44283,1,0,0,0,44283,0,10389,81,0
44284,1,0,0,0,44284,1,1352,0,0
44285,1,0,0,0,44285,0,17125,178,2
44287,1,0,0,0,44287,4,7555,0,2
44288,101,0,3,0,44288,2,6633,0,1
44289,1,0,0,0,44289,5,601,0,0
44290,1,0,0,0,44290,2,3277,0,3
44291,16,3,1,0,44291,1,16640,0,2
44292,1,0,0,0,44292,4,13525,70,1
44293,1,0,0,0,44293,0,16989,0,0
44294,6,0,0,0,44294,1,8402,0,13
44296,1,0,0,0,44296,2,5941,273,6
44299,101,0,1,0,44299,0,17131,167,2
44301,1,0,0,0,44301,0,16973,42,0
44302,6,0,0,0,44302,2,13138,0,0
44303,1,0,0,0,44303,1,12318,0,0
44304,101,1,0,0,44304,2,17132,366,0
44305,11,0,0,0,44305,3,14188,0,0
44306,1,0,0,0,44306,1,16987,0,0
44308,16,1,0,0,44308,3,17133,281,1
44309,1,1,0,0,44309,2,16987,0,0
44310,6,1,0,0,44310,1,14188,0,4
44311,6,0,0,0,44311,0,17125,0,0
44312,1,0,0,0,44312,-1,16987,0,3
44313,1,0,0,0,44313,4,3899,125,1
44314,1,1,0,0,44314,3,13669,0,0
44315,133,2,3,0,44315,0,3919,0,0
44316,101,0,0,0,44316,5,7555,0,1
44317,1,0,0,0,44317,1,3919,0,0
44319,1,0,0,0,44319,16,5339,293,9
44320,3,2,0,0,44320,15,5504,248,2
44322,11,0,0,0,44322,1,10106,506,4
44323,1,0,0,0,44323,1,14888,0,0
44324,111,2,0,0,44324,1,603,0,1
44325,6,1,0,0,44325,0,17080,281,6
44326,16,2,0,0,44326,1,686,0,2
44327,1,0,0,0,44327,0,5926,0,1
44329,1,0,0,0,44329,3,13010,47,0
44330,1,0,0,0,44330,7,4253,0,2
44331,101,0,1,0,44331,3,0,880,0
44332,1,0,0,0,44332,-3,17139,1216,1
44334,6,0,0,0,44334,2,13138,0,0
44335,1,0,0,0,44335,2,12710,66,6
44336,36,4,0,0,44336,0,6875,758,0
44337,6,1,0,0,44337,2,686,0,1
44338,1,0,0,0,44338,3,14188,0,0
44341,11,2,0,0,44341,0,10028,69,2
44342,106,1,0,0,44342,9,17141,1533,3
44343,1,0,0,0,44343,3,17142,723,0
44344,16,3,0,0,44344,4,17143,391,0
44345,1,0,0,0,44345,0,16989,0,1
44346,6,2,0,0,44346,2,17096,0,2
44347,101,0,1,0,44347,2,17144,626,3
44348,1,0,0,0,44348,0,13402,103,0
44349,1,0,0,0,44349,3,17130,699,0
44350,1,0,0,0,44350,4,13138,0,3
44351,1,1,0,0,44351,2,17146,223,0
44352,1,0,0,0,44352,0,13556,129,0
44353,1,0,0,0,44353,1,686,0,3
44354,1,0,0,0,44354,1,686,0,3
44355,6,0,0,0,44355,6,6957,0,4
44356,1,0,0,0,44356,1,14731,113,7
44357,101,0,0,0,44357,2,0,1744,5
44358,1,0,0,0,44358,0,15989,508,1
44359,1,0,0,0,44359,2,16897,2258,4
44360,1,0,0,0,44360,2,12318,0,0
44361,1,0,0,0,44361,1,805,0,0
44362,101,0,9,0,44362,1,14188,0,2
44363,1,0,0,0,44363,0,14188,0,1
44364,1,0,0,0,44364,2,8207,0,2
44365,1,0,0,0,44365,0,4862,0,0
44366,1,0,0,0,44366,1,17151,161,2
44367,101,0,1,0,44367,1,805,0,1
44368,119,2,1,0,44368,1,3899,163,0
44369,23,3,1,0,44369,-1,16377,105,4
44370,1,0,0,0,44370,0,16175,135,5
44371,101,0,0,0,44371,2,2958,0,1
44372,111,1,2,0,44372,1,14284,183,2
44374,1,0,0,0,44374,1,2958,0,1
44375,1,0,0,0,44375,2,686,0,4
44376,1,3,0,0,44376,1,686,0,1
44377,1,0,0,0,44377,6,10435,0,4
44378,101,0,0,0,44378,1,5739,0,0
44379,6,2,0,0,44379,0,16059,0,0
44380,1,0,0,0,44380,0,17155,234,3
44381,1,2,0,0,44381,0,3591,0,0
44382,1,0,0,0,44382,3,6875,624,0
44383,101,3,2,0,44383,2,17158,206,1
44384,5,6,0,0,44384,2,17159,1232,5
44385,1,0,0,0,44385,0,17160,437,3
44386,1,0,0,0,44386,2,603,0,2
44388,1,1,0,0,44388,2,159,0,1
44389,1,0,0,0,44389,1,17164,118,1
44390,1,0,0,0,44390,1,17165,34,3
44391,9,2,0,0,44391,2,17166,46,1
44392,1,0,0,0,44392,1,16837,0,0
44393,101,0,0,0,44393,6,17167,108,3
44394,3,0,0,0,44394,5,17168,575,1
44395,1,0,0,0,44395,1,17096,0,0
44396,1,0,0,0,44396,2,7999,44,0
44397,23,1,4,0,44397,1,17169,141,1
44398,1,0,0,0,44398,0,16989,0,0
44399,1,0,0,0,44399,1,16261,160,0
44400,1,0,0,0,44400,2,17171,133,6
44401,1,0,0,0,44401,2,14434,0,2
44402,1,0,0,0,44402,0,14434,0,3
44403,1,0,0,0,44403,3,16557,2122,1
44404,101,0,6,0,44404,9,2719,0,2
44405,1,0,0,0,44405,1,12833,0,0
44407,13,4,0,0,44407,0,1538,0,0
44408,1,0,0,0,44408,0,17175,0,1
44410,103,2,0,0,44410,3,12414,121,4
44412,16,0,0,0,44412,2,17179,232,1
44415,1,0,0,0,44415,1,12414,0,0
44416,101,0,0,0,44416,2,16557,193,3
44417,15,2,2,0,44417,2,17182,73,0
44418,1,1,0,0,44418,2,17184,197,1
44419,1,0,0,0,44419,1,858,0,1
44420,14,1,0,0,44420,5,16049,0,0
44421,1,0,0,0,44421,3,13582,108,0
44422,16,5,0,0,44422,1,16938,289,0
44424,6,0,0,0,44424,0,16938,0,0
44425,1,5,0,0,44425,1,17167,0,1
44426,131,2,1,0,44426,0,17187,125,0
44427,1,0,0,0,44427,0,16534,0,0
44428,1,1,0,0,44428,1,686,0,3
44429,1,0,0,0,44429,0,5931,59,1
44431,139,19,3,0,44431,1,13680,0,8
44432,1,0,0,0,44432,1,11849,0,0
44433,1,0,0,0,44433,1,17191,30,0
44434,21,3,0,0,44434,5,6920,508,9
44435,111,1,1,0,44435,2,17192,202,3
44436,36,14,0,0,44436,1,17125,130,8
44437,1,0,0,0,44437,4,11805,0,1
44439,23,2,1,0,44439,2,2817,0,6
44440,14,2,0,0,44440,6,17195,1231,0
44441,1,0,0,0,44441,1,10435,0,0
44442,1,2,0,0,44442,3,17197,0,4
44443,1,0,0,0,44443,2,601,0,0
44444,1,0,0,0,44444,2,17198,0,0
44445,36,0,0,0,44445,24,11867,666,12
44447,16,8,0,0,44447,4,12518,194,2
44450,21,1,3,0,44450,1,16527,79,2
44451,1460,79,229,27,44451,6,7972,0,2
44452,1,0,0,0,44452,1,7972,0,2
44453,1,0,0,0,44453,6,16989,0,0
44454,1,0,0,0,44454,1,17192,121,0
44455,1,0,0,0,44455,4,17201,144,4
44456,1,0,0,0,44456,2,17202,0,0
44457,1,0,0,0,44457,6,8207,0,1
44458,113,3,10,0,44458,7,4505,0,0
44459,1,0,0,0,44459,0,14203,0,0
44460,101,0,0,0,44460,4,4164,0,0
44461,1,1,0,0,44461,2,14323,109,3
44464,1,0,0,0,44464,-2,4344,371,13
44465,1,0,0,0,44465,1,13587,1093,3
44466,1,0,0,0,44466,8,601,0,0
44467,101,0,0,0,44467,0,17205,0,1
44468,43,1,3,0,44468,1,11867,0,1
44469,599,25,47,2,44469,0,17206,160,3
44471,1,0,0,0,44471,1,5339,46,2
44472,1,0,0,0,44472,1,5555,0,0
44473,1,0,0,0,44473,0,16989,0,0
44474,1,2,0,0,44474,1,44995,446,1
44475,1,1,0,0,44475,13,17210,577,2
44476,101,0,3,0,44476,15,805,0,9
44479,6,0,0,0,44479,2,1951,279,5
44480,1,0,0,0,44480,1,17213,371,1
44481,1,0,0,0,44481,4,14267,51,1
44482,1,0,0,0,44482,0,3919,0,0
44483,1,0,0,0,44483,7,17214,0,1
44484,3,0,0,0,44484,11,16557,7574,3
44485,131,0,0,0,44485,4,17215,112,6
44486,1,1,0,0,44486,3,13138,375,0
44487,11,0,0,0,44487,1,17217,186,3
44489,1,0,0,0,44489,2,17218,252,12
44490,101,0,0,0,44490,1,17211,52,3
44491,1,4,0,0,44491,29,12518,0,2
44492,6,0,0,0,44492,4,7224,0,0
44494,1,0,0,0,44494,9,9950,3900,1
44495,6,1,0,0,44495,15,8507,0,3
44496,121,11,0,0,44496,9,7224,0,0
44498,1,0,0,0,44498,8,17222,104,1
44499,106,1,0,0,44499,4,264,0,2
44500,101,0,0,0,44500,1,11449,0,0
44501,101,1,0,0,44501,1,17224,77,0
44502,1,1,0,0,44502,2,17170,303,5
44503,1,0,0,0,44503,3,17226,194,7
44504,1,0,0,0,44504,1,14888,0,0
44505,1,2,0,0,44505,6,2063,743,0
44506,1,0,0,0,44506,6,6920,353,0
44508,101,0,0,0,44508,0,9076,149,7
44509,1,0,0,0,44509,5,17230,0,2
44510,6,2,0,0,44510,0,1352,0,1
44511,31,1,0,0,44511,1,17228,102,4
44512,1,0,0,0,44512,3,1352,0,1
44513,20,1,2,0,44513,2,16776,234,2
44515,6,9,0,0,44515,2,17235,228,6
44516,1,2,0,0,44516,1,12603,338,1
44517,1,1,0,0,44517,2,16119,709,0
44518,1,0,0,0,44518,0,9994,166,0
44519,1,0,0,0,44519,7,686,0,1
44520,16,1,1,0,44520,5,16137,0,0
44521,1,0,0,0,44521,2,16989,0,1
44522,1,0,0,0,44522,4,8580,0,0
44523,1,0,0,0,44523,0,13041,0,0
44524,101,0,0,0,44524,3,8580,0,1
44526,118,3,0,0,44526,0,14134,1189,0
44527,103,3,3,0,44527,4,17237,1326,0
44528,1,0,0,0,44528,6,17238,148,6
44529,1,0,0,0,44529,3,12603,0,2
44530,1,9,0,0,44530,0,17107,0,1
44531,13,11,0,0,44531,2,17239,245,3
44532,101,0,0,0,44532,5,7071,70,6
44533,6,0,0,0,44533,2,13138,0,1
44535,6,0,0,0,44535,1,17242,0,0
44536,6,4,0,0,44536,1,4344,1097,3
44537,106,0,0,0,44537,4,17250,0,1
44539,1,0,0,0,44539,1,686,0,1
44540,1,0,0,0,44540,3,17252,0,1
44541,6,0,0,0,44541,2,10389,209,0
44542,1,0,0,0,44542,5,1586,231,3
44544,16,5,1,0,44544,0,16837,81,0
44545,1,0,0,0,44545,4,1352,0,1
44546,101,1,5,0,44546,4,17253,843,4
44547,3,0,0,0,44547,3,686,0,2
44548,101,0,1,0,44548,2,4222,229,3
44549,1,0,0,0,44549,1,17255,262,0
44550,1,4,0,0,44550,5,7250,0,0
44551,1,2,0,0,44551,3,17106,0,3
44552,101,0,0,0,44552,1,7071,0,0
44556,1,1,0,0,44556,2,805,0,4
44559,101,4,0,0,44559,5,172,729,5
44560,1,0,0,0,44560,1,13432,73,2
44561,76,10,2,0,44561,4,8013,0,0
44563,1,0,0,0,44563,0,16089,60,5
44564,1,0,0,0,44564,1,7188,627,2
44565,1,0,0,0,44565,2,12463,0,0
44566,1,0,0,0,44566,4,11852,0,1
44567,6,0,0,0,44567,2,11852,0,0
44569,13,0,0,0,44569,2,17262,1294,2
44570,21,5,0,0,44570,2,13636,82,0
44571,1,0,0,0,44571,0,17151,377,0
44574,101,0,0,0,44574,2,17266,100,1
44575,101,0,1,0,44575,2,14888,0,0
44576,21,4,1,0,44576,10,12518,0,2
44577,1,5,0,0,44577,2,17267,199,0
44578,1,0,0,0,44578,1,17230,0,0
44580,1,0,0,0,44580,1,6029,0,3
44581,1,0,0,0,44581,3,17161,1398,2
44582,101,1,1,0,44582,1,7828,0,0
44583,1,0,0,0,44583,0,6920,136,0
44584,101,2,0,0,44584,2,8041,80,0
44585,1,1,0,0,44585,5,8141,0,0
44586,1,0,0,0,44586,2,17269,0,1
44587,1,0,0,0,44587,3,26105,527,5
44588,1,3,0,0,44588,0,17269,0,1
44589,11,0,0,0,44589,2,17270,0,1
44590,11,0,0,0,44590,0,9203,245,1
